y1	x1	y2
0.463539604796097	0.846124190138653	0.629934628028423
0.480844415724277	0.662675612606108	1.28479418065399
0.0304441419430077	0.306855525821447	0.849542185897008
0.789020952535793	0.93279491411522	1.07689615595154
0.253293308662251	1.04909083992243	0.790275025414303
0.614091277355328	0.713460547151044	1.45591179351322
0.5805938038975	0.59592578583397	0.877634510863572
0.932828543707728	1.38235850329511	1.88592474488541
0.00473720650188625	0.183251323178411	0.0525038058403879
0.655205777613446	1.41460812673904	0.777771289926022
0.462660256074741	1.16013908968307	0.745527274440974
0.633963025640696	1.23192737693898	0.822865590220317
0.334573158295825	0.92819176777266	1.1064412612468
0.892599211540073	1.44019213155843	1.69242951227352
0.671109634451568	0.910931026097387	1.43706444441341
0.858136740280315	0.865304135484621	1.12222184077837
0.117454546270892	0.911043842555955	0.33330012136139
0.258317890111357	0.26268152683042	0.812831834191456
0.734482043655589	1.27828967245296	0.797133286250755
0.63293382502161	1.56115617905743	1.58065206790343
0.641191931674257	0.887088224058971	1.42317648464814
0.356005287962034	0.411129346583039	0.573115899926051
0.318120651179925	1.26113617536612	0.526457438245416
0.137058816850185	0.757504156557843	0.592343103839085
0.827643429161981	1.46227823430672	1.01782043511048
0.296913551399484	1.15935832983814	0.750557121820748
0.817638507578522	1.77404968044721	1.28652427135967
0.893854832742363	1.55605837749317	1.20088935247622
0.681455840356648	1.13737424998544	1.56767269410193
0.453368765302002	0.906411698553711	1.09657420963049
0.651546819601208	1.59117335965857	1.14560156618245
0.726092341821641	1.21971805207431	1.03886760235764
0.699144038604572	1.40749087487347	0.863818569574505
0.550409940304235	0.999773524468765	1.20659290067852
0.817122336244211	1.72972925496288	1.50375115615316
0.269958724267781	0.788519160123542	0.271756672533229
0.955131903057918	1.29599251109175	1.6024645450525
0.90664170240052	1.65577488741837	1.31351848412305
0.188257043715566	0.730542526580393	0.630925205303356
0.566546406364068	0.835410084342584	1.19390837545507
0.804136515362188	1.41753203677945	1.70388437318616
0.255274731200188	1.10823564277962	1.02367797354236
0.569437574362382	0.952595813199878	1.56505618640222
0.295941778458655	1.03537531523034	0.399047520244494
0.345129002118483	0.780618811026216	1.12138386070728
0.340506958775222	0.532768505858257	1.14913186710328
0.608419689117	0.655914668925107	1.4703015438281
0.566552515374497	1.32565039373003	1.11586999287829
0.1022706895601	0.395909515907988	0.483514152932912
0.325529560446739	1.04732909076847	0.467397175496444
0.495978203602135	1.02342051896267	1.49151194049045
0.107949946308509	0.287516808137298	0.327178227249533
0.743251338368282	1.06714613595977	1.5074471491389
0.69445557682775	0.866266553290188	1.60336240357719
0.53926411899738	0.677888999693096	0.720712804468349
0.53343545855023	1.10483006667346	1.28786027012393
0.816635381197557	1.06443137000315	1.67867641011253
0.841618184931576	1.27832724060863	0.925872184103355
0.301567513495684	0.718261304544285	0.943337919190526
0.0863944315351546	0.552123554982245	0.105592731386423
0.0979206550400704	0.786245406605303	0.751511935610324
0.29024283750914	0.977461283328012	1.21314074797556
0.481297379359603	1.27463777945377	0.578197383088991
0.359030480496585	1.3029160404112199	0.548953449353576
0.262715421617031	0.802144803106785	1.22646015905775
0.479918286437169	1.38673733384348	1.15087704220787
0.413830541772768	1.4081813832745	0.68919050344266
0.75671023526229	1.28487744159065	1.02352862153202
0.0576464980840683	0.859387650620192	0.970331276999786
0.0496752324979752	0.703010272001848	0.0838408579584211
0.39069689763709903	0.810374388704076	0.571943072834983
0.310592832742259	0.618638161802664	0.785778063815087
0.708940520649776	1.33314495976083	1.30390158714727
0.334564329357818	0.764508564490825	1.30639293650165
0.270617460832	1.06434170017019	0.951496337074786
0.755325006786734	1.06985846953467	1.08228383818641
0.0163860006723553	0.681924012256786	0.45158839924261
0.83015103568323	1.21994157438166	1.80735255661421
0.757810672745109	1.57768789050169	1.17553036427125
0.0949736703187227	0.473149340599775	0.355376437539235
0.859303632052615	1.68815155536868	1.10531818098389
0.775253138504922	1.21395245543681	1.34061031369492
0.807280431035906	1.31669159163721	1.39940965129063
0.296993827214465	1.04561970080249	0.430894828168675
0.214548049494624	1.17417565500364	0.684982661856338
0.267400048207492	1.07299480913207	0.770304100355133
0.456470303237438	1.21087263710797	0.687138701090589
0.566396019421518	0.839225353207439	0.615603836718947
0.176094927825034	0.80737349553965	1.01913435943425
0.819347802782431	1.46925738686696	0.835921694757417
0.356764282332733	0.782707705628127	0.631478342460468
0.50863950396888	1.30449298187159	0.878626847872511
0.185951531399041	0.696598214330152	0.44083098648116
0.133398038102314	0.936358431121334	0.565822534495965
0.36025666934438	0.61757633718662	0.663353133248165
0.842036264948547	1.3707777087111	1.48012197529897
0.394556692102924	0.696082646492869	0.822660461068153
0.0216896028723568	0.569179659243673	0.464433787157759
0.377550849458203	1.07749161194079	0.88310121349059
0.5410370179452	1.03402669844218	0.87155642407015
